gene,pval
ofav24535,-1.551574636
ofav38798,-1.543163581
ofav32404,-1.538187854
ofav145888,-1.538060462
ofav64124,-1.538011221
ofav24056,-1.536088555
ofav45722,-1.535123326
ofav120697,-1.534720526
ofav119723,-1.531510793
ofav107566,-1.531263781
ofav7487,-1.518245614
ofav43041,-1.50230932
ofav41203,-1.4936674
ofav23513,-1.489624203
ofav36090,-1.488177563
ofav45328,-1.480458055
ofav46225,-1.47952231
ofav41691,-1.479059788
ofav21085,-1.470564117
ofav40497,-1.462996008
ofav52611,-1.456236825
ofav26839,-1.44829162
ofav44046,-1.441740117
ofav44288,-1.44045547
ofav53271,-1.440347047
ofav60002,-1.438231353
ofav45439,-1.436983755
ofav46248,-1.433759061
ofav20837,-1.43321966
ofav42308,-1.431788943
ofav43545,-1.431337534
ofav58841,-1.429007141
ofav37348,-1.428612005
ofav57305,-1.4231377
ofav70751,-1.422270437
ofav27646,-1.413874032
ofav48742,-1.411506907
ofav42508,-1.402103673
ofav46587,-1.401061116
ofav46018,-1.399615441
ofav64908,-1.399212112
ofav38601,-1.395371704
ofav5504,-1.39534949
ofav65519,-1.390477622
ofav6509,-1.390385864
ofav33410,-1.385869943
ofav40445,-1.38230519
ofav15901,-1.381556843
ofav34048,-1.373204515
ofav40395,-1.36983196
ofav45162,-1.368635922
ofav30492,-1.368603561
ofav19492,-1.36551952
ofav43269,-1.364136627
ofav39108,-1.362745999
ofav45813,-1.362692137
ofav15061,-1.361088115
ofav41899,-1.360896808
ofav11711,-1.360564082
ofav38855,-1.356666466
ofav46766,-1.353068274
ofav37865,-1.349494802
ofav102945,-1.34851283
ofav32192,-1.346739297
ofav41378,-1.346585568
ofav45603,-1.345551673
ofav24620,-1.341796627
ofav15359,-1.338728718
ofav42872,-1.338544353
ofav41984,-1.337797773
ofav62902,-1.335466302
ofav36679,-1.334172564
ofav9725,-1.332691364
ofav45803,-1.330357198
ofav39166,-1.329915016
ofav35940,-1.32262044
ofav152751,-1.321291871
ofav45705,-1.319986479
ofav26652,-1.318242414
ofav30898,-1.317272296
ofav15602,-1.316847109
ofav155366,-1.316792929
ofav7776,-1.31633689
ofav46468,-1.314849974
ofav27005,-1.313157097
ofav35093,-1.305714447
ofav31746,-1.303607202
ofav33384,-1.299875357
ofav9344,-1.299482517
ofav46769,-1.298398235
ofav9210,-1.2975893
ofav19737,-1.292272703
ofav43509,-1.292059641
ofav24462,-1.290909119
ofav26338,-1.289772405
ofav74715,-1.289113786
ofav16930,-1.288826176
ofav66625,-1.288406823
ofav45951,-1.288337318
ofav37293,-1.285798414
ofav39021,-1.285279429
ofav22183,-1.284328349
ofav44709,-1.28359257
ofav49558,-1.282672245
ofav44862,-1.278218922
ofav46359,-1.27684515
ofav13721,-1.275052048
ofav30212,-1.272350242
ofav45627,-1.271029799
ofav44534,-1.269986082
ofav36432,-1.268940413
ofav92171,-1.26871936
ofav9992,-1.268595784
ofav48718,-1.266721637
ofav36413,-1.264487337
ofav53246,-1.264117634
ofav44656,-1.263685108
ofav36887,-1.258566294
ofav40176,-1.255265357
ofav92997,-1.25194665
ofav45869,-1.251380171
ofav36566,-1.250654261
ofav102370,-1.247032732
ofav73427,-1.246332325
ofav56925,-1.244285939
ofav13697,-1.243535849
ofav9987,-1.238612072
ofav63779,-1.236568594
ofav41284,-1.234699851
ofav39876,-1.232788592
ofav39372,-1.230330554
ofav8258,-1.228054544
ofav44309,-1.227911626
ofav33764,-1.226436647
ofav26475,-1.225754158
ofav41464,-1.225638124
ofav46095,-1.224972641
ofav37592,-1.223659969
ofav36253,-1.223086088
ofav29720,-1.222019395
ofav59342,-1.220853169
ofav51031,-1.220847373
ofav16797,-1.220317807
ofav29633,-1.220273023
ofav44372,-1.219991632
ofav42181,-1.219740336
ofav32010,-1.217070269
ofav78350,-1.216888142
ofav29158,-1.215224677
ofav38941,-1.213562961
ofav121742,-1.213274075
ofav9420,-1.212946007
ofav40500,-1.212831155
ofav82654,-1.212046413
ofav43333,-1.211905333
ofav39755,-1.210074906
ofav45844,-1.207163909
ofav30741,-1.200258484
ofav45185,-1.200132571
ofav32166,-1.199915329
ofav43815,-1.194178391
ofav6208,-1.192660756
ofav44691,-1.191496891
ofav34274,-1.189799505
ofav35289,-1.188870995
ofav19713,-1.188343124
ofav4914,-1.187760682
ofav46335,-1.185264658
ofav63711,-1.184117847
ofav86722,-1.184072621
ofav70076,-1.183406414
ofav110530,-1.183162063
ofav54524,-1.181899122
ofav12469,-1.179718129
ofav66373,-1.177451475
ofav6688,-1.176913928
ofav46727,-1.175948628
ofav30299,-1.174674395
ofav44115,-1.172793627
ofav81238,-1.172617213
ofav17710,-1.172581112
ofav114866,-1.172331552
ofav46531,-1.170510621
ofav95876,-1.170071855
ofav38474,-1.1666017
ofav45030,-1.166407666
ofav73395,-1.166337052
ofav35659,-1.164095854
ofav44804,-1.163666384
ofav21104,-1.160245087
ofav42672,-1.159913971
ofav21451,-1.159164507
ofav16768,-1.158325198
ofav68049,-1.158041938
ofav41491,-1.1575093
ofav19730,-1.156515966
ofav16987,-1.155753833
ofav66264,-1.150252818
ofav39781,-1.147840496
ofav44117,-1.147354781
ofav58644,-1.145840114
ofav35726,-1.14492138
ofav46164,-1.144753425
ofav40338,-1.136879632
ofav40149,-1.134243982
ofav39767,-1.131631812
ofav66930,-1.131420787
ofav43253,-1.12986998
ofav46560,-1.129483276
ofav46837,-1.126320639
ofav43379,-1.124078466
ofav127766,-1.123353183
ofav102159,-1.120684184
ofav56246,-1.120400856
ofav43587,-1.118694429
ofav43831,-1.117977849
ofav42919,-1.11774086
ofav34153,-1.116822641
ofav108025,-1.116060009
ofav8209,-1.115597917
ofav21003,-1.114833881
ofav36017,-1.113941455
ofav68311,-1.112869154
ofav58646,-1.108990123
ofav46099,-1.108985936
ofav45417,-1.10889256
ofav93206,-1.108690987
ofav44051,-1.10777902
ofav64433,-1.104795256
ofav39440,-1.102857665
ofav18885,-1.101519465
ofav44953,-1.099813764
ofav130707,-1.099628594
ofav30369,-1.097934183
ofav41159,-1.096120816
ofav72998,-1.096047409
ofav44574,-1.09500604
ofav11891,-1.094372617
ofav38081,-1.094355168
ofav39927,-1.094129329
ofav46702,-1.092465533
ofav27984,-1.089790484
ofav45640,-1.087976991
ofav66751,-1.086899828
ofav46592,-1.086678636
ofav39812,-1.085479643
ofav45974,-1.084902346
ofav27354,-1.083460347
ofav31103,-1.082660092
ofav30963,-1.080705415
ofav40962,-1.080266974
ofav115984,-1.079049937
ofav46494,-1.077310039
ofav45437,-1.077145278
ofav1294,-1.074138627
ofav78719,-1.073230235
ofav58943,-1.072034684
ofav38874,-1.070953493
ofav51391,-1.070560787
ofav22955,-1.069476066
ofav66739,-1.068907816
ofav38984,-1.066427408
ofav46256,-1.065719305
ofav52592,-1.065617323
ofav23836,-1.064387306
ofav34256,-1.063608593
ofav44873,-1.061811996
ofav25167,-1.059620455
ofav9276,-1.059372896
ofav46424,-1.058023791
ofav33970,-1.057861597
ofav40201,-1.05554927
ofav76645,-1.054673504
ofav37781,-1.052253212
ofav15728,-1.051391698
ofav45204,-1.050981724
ofav44570,-1.050199744
ofav42386,-1.049701339
ofav25111,-1.049471732
ofav46209,-1.048805929
ofav7030,-1.047651262
ofav85830,-1.047448008
ofav73199,-1.043477048
ofav67144,-1.041827231
ofav31305,-1.041578696
ofav40244,-1.041084552
ofav109203,-1.040263625
ofav42255,-1.039173809
ofav19474,-1.038647524
ofav39920,-1.038089956
ofav35476,-1.037797257
ofav65759,-1.037405111
ofav64254,-1.037104125
ofav43618,-1.036877712
ofav39859,-1.036595178
ofav28689,-1.035655046
ofav8391,-1.035389603
ofav125549,-1.030970332
ofav5618,-1.025335561
ofav69712,-1.024164288
ofav43300,-1.024120726
ofav110194,-1.023364917
ofav9870,-1.01917591
ofav44185,-1.018493654
ofav41359,-1.01756854
ofav64762,-1.017236837
ofav45710,-1.016431222
ofav60757,-1.015896508
ofav22554,-1.01373102
ofav149611,-1.013408487
ofav156025,-1.011025657
ofav125610,-1.010977872
ofav41323,-1.010128512
ofav40478,-1.006881322
ofav41379,-1.006646885
ofav29380,-1.005920632
ofav5148,-1.003962315
ofav107760,-1.003177593
ofav1682,-1.002546148
ofav44063,-1.001615837
ofav46744,-0.998539322
ofav42429,-0.996957415
ofav44722,-0.995486169
ofav103158,-0.995282428
ofav16130,-0.994733258
ofav45838,-0.993830679
ofav38346,-0.993701227
ofav8810,-0.990343616
ofav43904,-0.989189403
ofav43090,-0.988200924
ofav35297,-0.987516717
ofav6298,-0.987359959
ofav45563,-0.986560762
ofav26890,-0.986363692
ofav42917,-0.984904704
ofav52426,-0.984524036
ofav33386,-0.98146027
ofav46010,-0.980144669
ofav44915,-0.979208933
ofav38708,-0.97746021
ofav5562,-0.977406196
ofav35317,-0.97712025
ofav40677,-0.976761218
ofav36834,-0.97614387
ofav36861,-0.972779175
ofav60916,-0.971922534
ofav28926,-0.968029955
ofav142142,-0.967568947
ofav31998,-0.965593736
ofav39608,-0.961622255
ofav93172,-0.961363507
ofav83368,-0.960037564
ofav73295,-0.959368186
ofav44798,-0.95750223
ofav45105,-0.95693708
ofav32811,-0.955490608
ofav16881,-0.954953388
ofav43964,-0.954134418
ofav64997,-0.94995693
ofav45108,-0.948454192
ofav13156,-0.947790579
ofav46024,-0.943230262
ofav34723,-0.942068542
ofav42868,-0.941479269
ofav57170,-0.938470512
ofav6930,-0.938418753
ofav19680,-0.937049819
ofav6862,-0.936542418
ofav85904,-0.935936242
ofav48472,-0.935889622
ofav46701,-0.93353663
ofav43319,-0.931041531
ofav44283,-0.929318322
ofav32339,-0.928484755
ofav96998,-0.928361383
ofav42732,-0.92782312
ofav38175,-0.926994125
ofav93223,-0.925734107
ofav30787,-0.925613893
ofav39720,-0.924602549
ofav4811,-0.922725124
ofav44460,-0.920307864
ofav45320,-0.917597143
ofav6973,-0.916145626
ofav60085,-0.915944323
ofav43757,-0.915066347
ofav21994,-0.914477844
ofav42402,-0.913631522
ofav18498,-0.91157855
ofav28824,-0.911366077
ofav38642,-0.911155471
ofav46730,-0.910667393
ofav49603,-0.910117331
ofav45006,-0.909531126
ofav44116,-0.908599797
ofav34266,-0.908517355
ofav66245,-0.907797111
ofav32966,-0.907527072
ofav40274,-0.906193226
ofav44907,-0.906010146
ofav45865,-0.904611482
ofav130590,-0.904573701
ofav6807,-0.902937668
ofav45242,-0.90279049
ofav40717,-0.901642922
ofav58345,-0.899966751
ofav68236,-0.899568274
ofav44146,-0.89906687
ofav31784,-0.899054434
ofav9002,-0.898941076
ofav33589,-0.898613406
ofav12508,-0.89825151
ofav34448,-0.896665311
ofav46396,-0.896580603
ofav75202,-0.896099071
ofav50409,-0.896072895
ofav25660,-0.895922711
ofav111347,-0.895443541
ofav42728,-0.895283667
ofav42830,-0.894687202
ofav92376,-0.894342913
ofav39948,-0.893131323
ofav30114,-0.892380421
ofav74850,-0.889868742
ofav5932,-0.888059245
ofav6553,-0.887463187
ofav130039,-0.887376028
ofav41771,-0.886575388
ofav94992,-0.883874464
ofav16133,-0.883144908
ofav36487,-0.879843793
ofav38752,-0.878397517
ofav72457,-0.878256647
ofav6206,-0.877215784
ofav39978,-0.876837881
ofav17131,-0.876555221
ofav44520,-0.876362925
ofav30366,-0.875388916
ofav4607,-0.874975427
ofav43644,-0.87477565
ofav44407,-0.873463452
ofav46823,-0.873396225
ofav77128,-0.87284786
ofav22794,-0.872803985
ofav53750,-0.8719389
ofav75934,-0.869957055
ofav36207,-0.869890826
ofav54458,-0.869381656
ofav21880,-0.869367407
ofav41644,-0.867941405
ofav19969,-0.865564576
ofav64548,-0.864206752
ofav142972,-0.861234338
ofav42103,-0.859058253
ofav46355,-0.858696711
ofav42264,-0.857579375
ofav44465,-0.857275339
ofav46633,-0.856686718
ofav36619,-0.854830847
ofav39110,-0.854159781
ofav45849,-0.851657908
ofav67520,-0.851255958
ofav5777,-0.850325317
ofav72474,-0.849796063
ofav26440,-0.849700457
ofav69265,-0.849028715
ofav42850,-0.848842771
ofav75075,-0.848644418
ofav63761,-0.848548462
ofav40574,-0.848531248
ofav92893,-0.848395764
ofav9591,-0.848315422
ofav45725,-0.847509856
ofav102747,-0.845373687
ofav73996,-0.84316208
ofav70812,-0.842570921
ofav12726,-0.842047666
ofav27389,-0.840481857
ofav6566,-0.839459041
ofav42394,-0.837891927
ofav43547,-0.836748701
ofav38859,-0.836718707
ofav17514,-0.835433069
ofav13434,-0.835121109
ofav25021,-0.834852033
ofav25262,-0.834321225
ofav11706,-0.834181352
ofav38299,-0.833047314
ofav154969,-0.831108325
ofav49632,-0.82836943
ofav44734,-0.827407829
ofav118843,-0.8241739
ofav46493,-0.823697544
ofav19793,-0.822747538
ofav40169,-0.822192638
ofav43860,-0.820808197
ofav56359,-0.819244858
ofav22553,-0.819110452
ofav21154,-0.817856496
ofav43746,-0.817638213
ofav45072,-0.815837865
ofav46312,-0.815536981
ofav71359,-0.815000158
ofav12215,-0.814300316
ofav15209,-0.813259548
ofav38793,-0.813002243
ofav36485,-0.812929731
ofav46340,-0.812780656
ofav14380,-0.81276409
ofav46781,-0.812718129
ofav45645,-0.811496227
ofav43152,-0.81133772
ofav45268,-0.810457626
ofav66333,-0.810399171
ofav46194,-0.810149208
ofav45237,-0.809603809
ofav45062,-0.807822752
ofav39502,-0.805356677
ofav130280,-0.805114948
ofav43449,-0.80502771
ofav38633,-0.80492217
ofav25782,-0.804632869
ofav36788,-0.803943865
ofav52058,-0.803822459
ofav46197,-0.803820649
ofav44209,-0.80367828
ofav43067,-0.802110176
ofav32239,-0.801651627
ofav44147,-0.801353488
ofav16893,-0.801158503
ofav53671,-0.800732851
ofav40064,-0.799882374
ofav37091,-0.799196983
ofav123941,-0.797690843
ofav42042,-0.794613591
ofav24324,-0.794049189
ofav43129,-0.793020228
ofav92382,-0.792776857
ofav76585,-0.791989812
ofav45735,-0.791826796
ofav41191,-0.790510766
ofav74662,-0.789528334
ofav46032,-0.789471062
ofav85053,-0.78917341
ofav49066,-0.788878431
ofav44886,-0.788117439
ofav44766,-0.788038534
ofav71976,-0.787955805
ofav5839,-0.786448624
ofav39536,-0.785405936
ofav60351,-0.783714541
ofav8676,-0.77975505
ofav78978,-0.778601125
ofav44802,-0.777361619
ofav77883,-0.777211249
ofav40020,-0.775955691
ofav46559,-0.77405738
ofav39351,-0.773830134
ofav9766,-0.772515222
ofav46601,-0.771676463
ofav42636,-0.770671028
ofav79923,-0.769558622
ofav43900,-0.767323011
ofav71846,-0.766562851
ofav32110,-0.766478668
ofav43005,-0.76627183
ofav32853,-0.765841965
ofav43086,-0.765767165
ofav38413,-0.76509152
ofav42815,-0.764376058
ofav37553,-0.763275626
ofav43621,-0.763075924
ofav40158,-0.76224784
ofav60509,-0.762223752
ofav109349,-0.76158064
ofav145590,-0.760924109
ofav155266,-0.760924109
ofav131675,-0.758248223
ofav37535,-0.757996824
ofav41270,-0.757438881
ofav38933,-0.754998852
ofav36206,-0.754912425
ofav42954,-0.754837583
ofav70144,-0.754230755
ofav31837,-0.754173033
ofav120646,-0.753005897
ofav76487,-0.752544457
ofav37081,-0.752474647
ofav46593,-0.752031949
ofav38725,-0.749720739
ofav85316,-0.749116796
ofav80462,-0.749049845
ofav38268,-0.74902615
ofav49912,-0.748150048
ofav59947,-0.748063171
ofav43950,-0.747827059
ofav65163,-0.747138654
ofav31769,-0.746951871
ofav46324,-0.746764652
ofav38960,-0.746270153
ofav42998,-0.744342859
ofav41477,-0.743631297
ofav84922,-0.742659984
ofav31843,-0.742423535
ofav7049,-0.742219863
ofav45235,-0.741859984
ofav43323,-0.740924798
ofav151493,-0.740591301
ofav95764,-0.739034392
ofav20103,-0.738973884
ofav31581,-0.738968987
ofav12504,-0.738953278
ofav42127,-0.738544356
ofav60863,-0.737282324
ofav68894,-0.736889096
ofav37230,-0.736458094
ofav69831,-0.736333425
ofav38141,-0.735736084
ofav56057,-0.735701105
ofav49878,-0.735655353
ofav42680,-0.73522227
ofav85528,-0.734824636
ofav77550,-0.734501148
ofav70699,-0.734401913
ofav45850,-0.734166353
ofav5399,-0.733567383
ofav28112,-0.732780442
ofav23177,-0.731542143
ofav39990,-0.731105473
ofav31007,-0.730778454
ofav37019,-0.730760948
ofav26037,-0.72883854
ofav130116,-0.728568526
ofav40317,-0.728508975
ofav98344,-0.727635491
ofav27463,-0.726906915
ofav13200,-0.726783055
ofav36480,-0.724424061
ofav34541,-0.724358932
ofav45981,-0.723228937
ofav34451,-0.723218933
ofav128730,-0.722802399
ofav46381,-0.722713641
ofav34827,-0.722672712
ofav31159,-0.721503807
ofav28682,-0.720982565
ofav32550,-0.719927318
ofav46548,-0.719097658
ofav71199,-0.719045848
ofav18164,-0.717871998
ofav73455,-0.717708102
ofav97803,-0.717378511
ofav1733,-0.716852115
ofav65583,-0.715570148
ofav40370,-0.715060097
ofav58079,-0.71470796
ofav27034,-0.713968076
ofav43385,-0.713620196
ofav36153,-0.712777987
ofav69013,-0.71255895
ofav46764,-0.712175274
ofav117574,-0.711134838
ofav42634,-0.710894597
ofav40935,-0.710820766
ofav46629,-0.710262519
ofav18889,-0.709891605
ofav38603,-0.709607502
ofav40285,-0.704399275
ofav7941,-0.704374062
ofav43997,-0.704300837
ofav56411,-0.702538537
ofav24441,-0.701590388
ofav37433,-0.701289836
ofav29265,-0.701093726
ofav46159,-0.699685263
ofav70465,-0.699045756
ofav29659,-0.698723681
ofav137965,-0.698365402
ofav42327,-0.696919397
ofav14459,-0.696221968
ofav68686,-0.695751635
ofav102762,-0.695652219
ofav76029,-0.695575099
ofav45744,-0.694636285
ofav46578,-0.693704972
ofav15409,-0.693170672
ofav75228,-0.692398297
ofav46360,-0.691563507
ofav39884,-0.691165288
ofav46378,-0.690520692
ofav125226,-0.68979394
ofav65179,-0.688076555
ofav43737,-0.687597224
ofav37280,-0.686931091
ofav74952,-0.686650203
ofav46828,-0.686299267
ofav37119,-0.685587954
ofav109943,-0.685074271
ofav29590,-0.684259058
ofav44622,-0.684243779
ofav74143,-0.683704515
ofav46707,-0.683280823
ofav40536,-0.680563468
ofav43419,-0.680372455
ofav70661,-0.680011244
ofav24467,-0.679467555
ofav2722,-0.67852374
ofav59153,-0.677889882
ofav21686,-0.677744901
ofav96330,-0.677475412
ofav4787,-0.67707201
ofav61157,-0.675155236
ofav42914,-0.674492232
ofav45391,-0.674271037
ofav103059,-0.672423797
ofav46343,-0.672096266
ofav83671,-0.671830119
ofav40761,-0.670651217
ofav20863,-0.670649159
ofav46765,-0.66799128
ofav77170,-0.667033486
ofav26004,-0.666577101
ofav128440,-0.666575401
ofav76470,-0.665963964
ofav24835,-0.665730953
ofav55744,-0.665705918
ofav45717,-0.665240893
ofav74337,-0.664961502
ofav45459,-0.664935563
ofav45497,-0.663279157
ofav19682,-0.663002681
ofav42993,-0.661621958
ofav44099,-0.659979101
ofav41366,-0.659961246
ofav39404,-0.658312494
ofav61310,-0.65799909
ofav59290,-0.657937363
ofav27020,-0.65770205
ofav46281,-0.656775488
ofav40983,-0.656082821
ofav43160,-0.654996443
ofav96658,-0.654967266
ofav31919,-0.65367408
ofav27353,-0.653319464
ofav33867,-0.653281741
ofav39417,-0.653247339
ofav21320,-0.6519947
ofav31533,-0.651945642
ofav56563,-0.651564916
ofav77298,-0.651041594
ofav56420,-0.64921106
ofav30638,-0.64873443
ofav44011,-0.647823759
ofav46062,-0.647792339
ofav46457,-0.647439269
ofav56940,-0.646245874
ofav66959,-0.644454797
ofav26628,-0.643909824
ofav64910,-0.64355668
ofav75056,-0.642633848
ofav44517,-0.642236573
ofav46442,-0.640886198
ofav21904,-0.638705869
ofav91554,-0.638643427
ofav48937,-0.638403243
ofav118802,-0.638174912
ofav44325,-0.637449104
ofav31136,-0.635820315
ofav46244,-0.635526177
ofav70322,-0.635080514
ofav38932,-0.634721913
ofav8595,-0.634417696
ofav27524,-0.633714199
ofav37405,-0.633643295
ofav74299,-0.633122957
ofav40956,-0.633057093
ofav37088,-0.632665378
ofav41933,-0.630677214
ofav38195,-0.629380624
ofav155629,-0.628965835
ofav24210,-0.628194734
ofav5744,-0.628123844
ofav76203,-0.627839597
ofav46816,-0.627228167
ofav42551,-0.626726733
ofav97283,-0.626422652
ofav86014,-0.626082136
ofav45390,-0.625482158
ofav44935,-0.625191827
ofav40103,-0.624477721
ofav56629,-0.623724239
ofav16036,-0.623178911
ofav27861,-0.622886035
ofav31384,-0.622546417
ofav26845,-0.621614526
ofav45740,-0.621139661
ofav13172,-0.620528031
ofav43947,-0.619683316
ofav44777,-0.618775268
ofav29512,-0.618008967
ofav42384,-0.617227888
ofav35170,-0.6170714
ofav45868,-0.615778356
ofav46555,-0.615330501
ofav46428,-0.613947045
ofav41127,-0.613350794
ofav11425,-0.613158608
ofav55774,-0.612895566
ofav40714,-0.612663419
ofav73392,-0.61266235
ofav99974,-0.612631461
ofav14544,-0.61191266
ofav104350,-0.611863503
ofav46008,-0.611821993
ofav95459,-0.611646335
ofav44594,-0.61132309
ofav11550,-0.611091873
ofav43714,-0.610481561
ofav35886,-0.610341386
ofav31,-0.61027549
ofav52140,-0.610009366
ofav45895,-0.60997348
ofav46689,-0.60848217
ofav39570,-0.608014941
ofav42787,-0.607457659
ofav36563,-0.60694923
ofav115908,-0.60653571
ofav46211,-0.606104454
ofav28558,-0.605790356
ofav59867,-0.605070928
ofav26684,-0.604952015
ofav41251,-0.603799325
ofav106352,-0.60279294
ofav73080,-0.602420188
ofav123755,-0.602259607
ofav146384,-0.601624615
ofav31904,-0.601505628
ofav45610,-0.601187746
ofav44502,-0.6011423
ofav36248,-0.601065029
ofav64184,-0.600810735
ofav46313,-0.600526091
ofav43048,-0.599941229
ofav144954,-0.598984245
ofav46762,-0.597857328
ofav35414,-0.597792945
ofav65185,-0.597389903
ofav3708,-0.59613522
ofav42060,-0.595695156
ofav54472,-0.595625963
ofav45617,-0.595163425
ofav9450,-0.595114804
ofav17018,-0.595049577
ofav39913,-0.594959036
ofav33826,-0.594849627
ofav45017,-0.593934497
ofav44371,-0.593424055
ofav42210,-0.593205857
