,B,B,B,D,D,D,pval.BD,padj.BD
ofav31344,-0.0788765510936331,0.285455484313985,0.159752124347732,0.234415736595924,0.175857522519561,0.554547276965884,0.827962741222063,NA
ofav32879,-0.0580619706062416,0.308492957324729,0.279105443302481,0.342940753166203,0.198226307448635,0.458560716158219,0.876244197287219,NA
ofav33060,0.0713549548452366,1.66879620172012,0.273231557476237,0.734429323469609,0.393039942445258,0.460989277760188,0.904229762300711,NA
ofav33218,-0.0580619706062416,0.308492957324729,0.279105443302481,0.342940753166203,0.198226307448635,0.458560716158219,0.876244197287219,NA
ofav33411,0.0731493502276765,0.523656205640932,0.669522749989542,0.819033494655222,1.50180281450479,-0.0754266734783452,0.721363484681725,NA
ofav34817,-0.176004674229785,0.189928094129115,0.548366270897074,-0.652341094165694,0.0798486016105499,0.503991877017613,0.906648482260281,NA
ofav35038,-0.0754296134422018,0.297476372600018,0.774812254063675,0.233795035832184,0.185299204414844,0.00798889966978047,0.829341367139141,NA
ofav35339,-0.064135990292745,0.306099908982742,0.277141876289007,0.665335015599038,0.19472595335921,0.124337792822397,0.861054835731979,NA
ofav35849,-0.0680888286994073,0.297838868395868,0.37395212057443,0.136813087476263,0.187760901409243,0.508672541321941,0.934847611605175,NA
ofav36142,0.0284303327343486,1.63052450365044,1.11479455442805,0.196033807660815,0.351052303660316,-0.129633994634846,0.345502907495556,NA
ofav36207,3.11936342736969,0.728743792778396,0.358566306973653,0.470738829061049,0.581025500015882,0.43493778650458,0.134930202937605,NA
ofav36873,-0.0550059068705339,0.316429172286989,0.64393102336084,0.350423967330752,0.204694480691532,0.132352525621591,0.928607689421505,NA
ofav36917,-0.0642838329697659,0.301955513610116,0.161386746269761,0.428153881750552,0.19178379656863,0.453511820700803,0.819827356523786,NA
ofav37765,1.02428782192048,0.454134925402098,0.611265043962708,-0.340961448091495,0.326733063404732,0.746835211748468,0.69877057334595,NA
ofav38428,-0.0994901322802277,0.264198615207873,0.243219927940269,-0.0289291879410768,0.154794166577196,0.61306827727135,0.888812792401679,NA
ofav38767,1.03235551754719,0.461843312303769,0.803725090550474,-0.337548502587463,0.334101059775522,0.600926931195527,0.592437362992055,NA
ofav39159,-0.104223827644396,0.261072128434312,0.43504369336644,-0.179622103545862,0.151184201084801,0.553283966078632,0.991992068761025,NA
ofav41414,1.83922561794312,0.592851508156186,1.00276953130191,-0.088175146381214,0.456200068844491,0.393621063193975,0.310206252331459,NA
ofav41760,-0.120941996085329,0.253687617852431,0.52300989652199,0.70172327046316,0.14099194982128,-0.463903539390447,0.99757649921428,NA
ofav41949,-0.0680888286994073,0.297838868395868,0.37395212057443,0.136813087476263,0.187760901409243,0.508672541321941,0.934847611605175,NA
ofav42062,2.88936748002544,0.774274488907481,0.689483590966887,-0.767755852247537,1.81019406804892,0.796547373391375,0.262506413279897,NA
ofav42351,-0.0802278278602393,0.286016572010352,0.454583050212892,-0.0121538915511621,0.175843334843518,0.509077488876114,0.987970856850394,NA
ofav42364,0.0557417050299323,1.65247690664122,0.668030394863187,0.041733532198484,0.377284512651625,0.649672128023037,0.647212527936861,NA
ofav42434,-0.0679632804263431,0.302879105397776,0.705842627434483,0.125650830109667,0.191322707158372,0.216649091866094,0.872338616168229,NA
ofav42807,-0.0986589649779293,0.270375419116572,0.680459008790299,-0.177346197929065,0.159362901967024,0.357443718580586,0.864409696565926,NA
ofav43242,-0.160730034298445,0.212180628208343,0.901256065815767,-0.424698754491525,0.100002053254245,0.0438818356609437,0.661492543328327,NA
ofav43630,0.0777898044500118,1.67475947686768,0.429674401142155,0.513717374460816,0.39937982866799,0.568691933296206,0.812351850015484,NA
ofav43903,0.0612101637808983,1.66215549906424,0.969934361356025,0.370442694086441,0.383600787746846,0.0653891202542193,0.463188268238323,NA
ofav44897,0.0834412844620565,0.586921186719092,1.31895691317194,-0.977981437160307,3.42836537853967,-0.183967259367052,0.330369381561744,NA
ofav45394,-0.22906744882705,0.148102574242744,1.03266783904715,-0.306548433584932,0.0346427031332574,-0.586065912366814,0.497167063273945,NA
ofav45709,0.0977236817963557,0.547373176821034,0.570003202351607,0.636095425588581,1.52104289785591,0.369827824921216,0.666293754477313,NA
ofav46089,-0.0577596352160303,0.309109740516692,0.380624634626072,0.24429866518219,0.198748498799054,0.459236903237576,0.930735889973575,NA
ofav49965,-0.0476876880525687,0.32134180223818,0.483290542677471,0.353639612974809,0.210330757237289,0.317909469075838,0.975760546844219,NA
ofav52984,-0.102866914286242,0.267378635990129,0.750368053064751,-0.183085963831877,0.156001777163136,0.275436483066264,0.816287806940242,NA
ofav5355,-0.0507412012443345,0.317059813635595,0.387140484711074,0.349987311419067,0.206418317255345,0.392853038847652,0.926691446752125,NA
ofav55550,-0.0897158265265937,0.28434317080218,0.623983667941408,0.58224050297337,0.171819155031146,-0.26633247073157,0.942485164641058,NA
ofav57330,-0.0636126897638851,0.308119567156436,0.710744991295317,0.242637576470146,0.196295478873541,0.125125006952321,0.876779244127313,NA
ofav57611,-0.29396231404152,0.0826543485313318,1.04066703487028,-0.816018942065317,-0.0306390612826652,-0.467003171888121,0.424627087315436,NA
ofav58344,0.0715284746306549,0.51994991669624,0.277784247084029,0.377247915592078,1.4935686477496,0.732768148461703,0.539814185685986,NA
ofav58638,1.04373403812508,0.478199445135052,-0.0642158747762919,0.477777809216374,0.351014563602516,0.761916886364354,0.980852156842477,NA
ofav58789,-0.0642838329697659,0.301955513610116,0.161386746269761,0.428153881750552,0.19178379656863,0.453511820700803,0.819827356523786,NA
ofav59298,-0.15978455366982,0.212524828387207,-0.0515605253226903,0.908249348493261,0.100527129956051,-0.333608569531767,0.739454765514865,NA
ofav60852,-0.0805904839584151,0.287205566928692,0.0184487236327626,0.648817674333363,0.176565563811299,0.290738908589626,0.753318192989865,NA
ofav6123,0.893337812857042,0.294490178912142,0.126451647705977,1.14212699776841,0.165727408064902,-1.31074794530584,0.926588829862403,NA
ofav61482,-0.0580232644703406,0.314000408779397,0.564595346412559,0.524295921452456,0.20208865695711,0.0237667427356597,0.984585956084202,NA
ofav6213,-0.102427391553718,1.48774743153924,-0.51672432569717,-0.288382013694647,0.217794318790406,1.06403296484512,0.893560002341626,NA
ofav62306,-0.0508077859612146,0.318527334221746,0.55511704522675,0.26088966301265,0.207424349973151,0.322619801604402,0.971934709065797,NA
ofav62409,0.0569772017482538,0.507313044391722,0.413433605340977,0.977064933686805,1.48508834800499,-0.0880265439200477,0.584130772459973,NA
ofav62515,-0.0642838329697659,0.301955513610116,0.161386746269761,0.428153881750552,0.19178379656863,0.453511820700803,0.819827356523786,NA
ofav6421,-0.060036475532815,0.311691039373125,0.477589205424458,0.599595179022914,0.199868377577775,0.0220512351125404,0.963674336296021,NA
ofav64910,2.38941439948699,0.670747426812866,0.874470293075132,0.129819141394148,0.528967474125293,0.427237622480687,0.227218307238812,NA
ofav65494,0.0853576967555043,0.534573135186258,0.676077966283463,0.243561616792169,1.50991580194161,0.567011140237975,0.746939895412664,NA
ofav66100,-0.1372446872815,0.233302205426775,0.793092947073594,-0.396647377289406,0.121834697101168,0.248811470384117,0.764588043116084,NA
ofav6847,0.0840921849611779,0.532868034705024,0.431917616707743,0.386058258102857,1.50725626052739,0.65703345570374,0.608357589062081,NA
ofav68893,-0.0777442544103527,0.373267769940194,0.170513297207131,1.18153626925785,1.35251120846818,-0.958224813009733,0.513699339671315,NA
ofav70112,-0.07475210577976,0.298732362377003,0.706538991275825,0.429528473060076,0.186381175838988,-0.112228141335562,0.886383475532111,NA
ofav72142,-0.0777221626568679,0.28820046288204,0.0211295752818554,0.500229992367537,0.178124021515419,0.442754165141227,0.760628569410569,NA
ofav72918,-0.0602376881725768,0.308182206757142,0.545975038191894,0.144172470290579,0.197354539561647,0.388701569613778,0.967838071034034,NA
ofav72950,1.04584493921582,0.472685013650462,0.814221093931237,0.766729195183039,0.343960903290499,-0.443827086523949,0.63639653855272,NA
ofav73166,2.12556357852569,0.854621409278591,1.08420740005259,-0.0393052101344824,2.63728244573759,0.36284962361017,0.773462071140384,NA
ofav74662,-0.630930222715282,-0.250766859506112,1.05411657860145,-1.61880022931666,-0.365127183900927,-1.65331403011012,0.162357242385572,NA
ofav7656,0.909512528029779,0.32001511204527,-1.17699332749282,0.896742265668984,0.192572233075705,0.417276353323015,0.770702344162396,NA
ofav77081,1.30986860901847,1.88404984517635,0.531890807034796,0.482443725956714,0.56885066177886,0.672405138474426,0.459288965812948,NA
ofav77601,0.0715242159435518,1.66896925570654,0.678008472945713,0.227017904685702,0.393209967337026,0.56480022410846,0.65213240149989,NA
ofav785,-0.0528891835075419,0.3155257827113,0.284778307107341,0.523202024374298,0.204699598165184,0.313221101120262,0.868416993499984,NA
ofav78766,-0.0528891835075419,0.3155257827113,0.284778307107341,0.523202024374298,0.204699598165184,0.313221101120262,0.868416993499984,NA
ofav79116,0.079570070836217,1.67935705307314,0.791344965606651,0.515131632166216,0.401727431271439,0.223849450965386,0.594873526180213,NA
ofav80014,-0.0958832647936649,0.276440245254409,0.824360090021962,-0.0277830224145323,0.16443829685654,0.0978612706631873,0.771630325875062,NA
ofav81498,0.0320140737133186,0.482604833838483,0.396398686077368,1.03871481678713,1.46093361775347,-0.299995574070252,0.581106409717694,NA
ofav90139,3.20054249401184,1.99473500542481,1.23258996451762,-0.833799593133481,0.613127801829962,-0.0740758281024001,0.00426209454140565,NA
ofav90245,-0.0802278278602393,0.286016572010352,0.454583050212892,-0.0121538915511621,0.175843334843518,0.509077488876114,0.987970856850394,NA
ofav96175,0.0475003073505675,1.6486769060947,1.04623811455466,0.209709396899695,0.369937502033067,0.0554338616884288,0.399274718690948,NA
ofav982,-0.0901703353928092,0.283027718611333,0.830227565061719,0.107303506427152,0.170762690863394,-0.00506292207219786,0.776419810662881,NA
ofav99544,-0.0536145504444705,0.313875363095126,0.283464216053176,0.437866637025763,0.203327451877581,0.39028190687593,0.872278070679296,NA
ofav100839,-0.120528313934198,0.259219827362308,1.00066869654548,-0.0511979000642725,0.144984409566139,-0.159252995853953,0.644817013976165,NA
ofav10119,-0.0614876673122088,0.316632606898143,0.860906287826686,0.248474814560019,0.202886882286695,0.0190779023500825,0.805485148522329,NA
ofav1015,-0.203408265246486,0.162037859135891,0.161433003957525,-0.673974405563108,0.0521047583225917,0.753230476437973,0.884264148277741,NA
ofav103754,-0.0285192045331478,0.344519604568686,0.410278487436637,0.464079977892264,0.232302480696945,0.415934081838377,0.903021472664031,NA
ofav105545,-0.0677812144537992,0.311154890862678,0.858794765156172,0.347936234884101,0.197163748836042,-0.110444165642129,0.810785754708539,NA
ofav110194,-0.0402227920608806,2.56406105454536,1.30095702471045,-1.60505565254086,0.301825189234205,0.273613373184682,0.0947621886110683,NA
ofav11273,0.113786594817034,0.564840994047506,0.79970256735386,0.410366120433751,1.53787202777877,0.488646226528521,0.781251448704055,NA
ofav115636,-0.0278412071670194,0.346064791183615,0.411764620016243,0.549989271565089,0.233586800396747,0.337890367483038,0.899185221458113,NA
ofav116097,-0.0599622856595893,0.311909382102581,0.562919887387184,0.00468572435305331,0.200043356403719,0.532903319709472,0.984775684741493,NA
ofav120041,-0.0431949868569911,0.330715632692572,0.657001809343723,0.147434474956623,0.21823625176173,0.405754851386618,0.941567632339398,NA
ofav12061,-0.203580632604727,1.38868546340156,-0.603286890651308,-1.01049664473655,0.117062208158125,1.17931986086075,0.89519220110917,NA
ofav122802,-0.114800186497966,0.254972644473133,-0.346464647259607,0.628415255803533,0.14373798854713,0.489243307152621,0.609377716639029,NA
ofav131890,-0.0737431160895356,0.295735374766696,0.3712823951606,-0.00703351881457773,0.184589261910006,0.642681346065262,0.91913555649622,NA
ofav140138,-0.099991218482251,0.268573573597199,0.34981843033119,-0.178205154426218,0.15770231860064,0.678738529159966,0.92337423256641,NA
ofav140639,1.86885638361817,0.634780133652431,0.742134698247585,0.142318492624158,0.498000972530996,0.723490657687913,0.47056256557662,NA
ofav141903,-0.076520181806952,0.302953863458799,0.786682614907105,0.522083383539802,0.188800898928846,-0.260780753846609,0.867403491157718,NA
ofav14356,-0.0547706918330397,0.323069941655475,0.57650041673108,0.686762881906482,0.209408338258111,-0.0970256595475352,0.986994615023422,NA
ofav14659,-0.0537226040141797,0.320467408041028,0.172866700723252,0.747441585251837,0.207903980564224,0.230192535485185,0.786232763509086,NA
ofav150371,-0.0468406263511264,0.323838027170042,0.189163037121892,0.446952535075057,0.212330882701757,0.533433889061838,0.800672541833841,NA
ofav151028,1.12174607292986,0.560663418464658,0.686748607323864,0.537076761620672,0.432040107730159,0.494165251105485,0.744417030180707,NA
ofav155718,-0.0282885416291262,0.345041876196597,0.503835501928174,0.373173871618453,0.23273703090957,0.416440291874485,0.955603379948631,NA
ofav156460,-0.111173593110606,0.266675854021667,0.946182499965463,-0.197622803280961,0.153011599313691,0.086529764967253,0.692763601604747,NA
ofav18240,0.169020232135591,2.7015152266338,0.757170405713878,0.0758501298661963,0.510750446123212,0.735906957326485,0.2925622436399,NA
ofav19054,0.176387605293694,0.656215571337903,1.0655392936527,0.282187251047416,2.45113133652969,0.271699556745587,0.591032231013025,NA
ofav19408,-0.0386135369628102,0.338125706807996,0.738574330254482,0.368455851603418,0.224795422252981,0.147262995989079,0.903208037196857,NA
ofav19888,1.1133521382661,0.551984549552021,0.456090106654361,0.81881495377492,0.423321708914462,0.386913067646371,0.869505538019789,NA
ofav2085,-0.0436579188839323,0.333076858241395,0.496851608092227,0.692480135683693,0.219747917337756,0.0353760241767295,0.940075561390246,NA
ofav21069,-0.0662961811080626,0.303177441095443,0.0309401253196564,0.430795853299497,0.192032792821506,0.588201890310617,0.745547280873469,NA
ofav24104,-0.238036635680653,0.135011511372959,0.733378120555536,-1.06962563060956,0.0227915784688441,0.40753722047623,0.80809636546737,NA
ofav24460,-0.0529173541986688,0.323265621658982,0.795493385795232,0.139690025781286,0.210102673005202,0.231949609353112,0.847761449021006,NA
ofav24653,0.0910127714466434,1.69183175356482,0.286552714145195,0.747470923377294,0.413377951023667,0.577644312796798,0.932088530250839,NA
ofav25017,-0.0542461579958388,0.315531524720434,0.182721723727206,0.354458521339313,0.204295409297789,0.584177815413384,0.804643104185562,NA
ofav2533,3.06361869581033,0.998602065651869,0.0342428934970753,0.734640775731963,3.28946388470442,0.545283015594798,0.992251587871217,NA
ofav25892,-0.124879035346748,0.251026652740896,0.874421260741609,-0.393496803798004,0.13794711748882,0.263548092420473,0.741645897784264,NA
ofav26934,-0.103570505942499,0.263132454656659,-0.00206268294824458,0.0940747046957036,0.152821273756292,0.727842095614648,0.758294100040795,NA
ofav28361,1.27889599274882,0.68514046534285,-0.0162609878089477,0.605337603157931,1.67844296843548,0.92298268759966,0.656403843767676,NA
ofav28536,-0.113219893358954,0.254109776197033,0.235276468715248,-0.190453077906116,0.143610069398223,0.722803372176881,0.87383587533349,NA
ofav29375,-0.0502245923791926,0.31985607875051,0.296437634093405,0.262036464592397,0.208528818686901,0.587930771967202,0.860845947878313,NA
ofav30353,-0.0328989021695979,0.33926370430853,0.405911640163799,0.368403881644019,0.227310158745431,0.485095840411444,0.906935291843415,NA
ofav32369,-0.0907649863708664,0.281976516200866,-0.14496181723472,0.784198437604508,0.169848827752202,0.287247536150603,0.668341193262727,NA
ofav32497,-0.0343983996443756,0.340370486973679,0.664897768653704,0.26839158929071,0.227632923088168,0.333471862222472,0.945603303183748,NA
ofav32790,1.88851189084607,0.660520937405161,0.644449847123273,0.597038586126342,0.523626180269629,0.549682045392632,0.528409353363533,NA
ofav33275,0.116894321822073,0.596526612879229,1.12091722616283,-0.442279648009426,2.41079296363139,0.491684957933695,0.641227336080603,NA
ofav35691,-0.0502245923791926,0.31985607875051,0.296437634093405,0.262036464592397,0.208528818686901,0.587930771967202,0.860845947878313,NA
ofav35905,-0.0357510130934919,0.336115920432937,0.301347767169212,0.457111411253407,0.22425131888166,0.48257639147236,0.852890312547786,NA
ofav36021,-0.0608438358076331,0.311314052647557,0.0354551658327434,0.671425914889145,0.199361926354925,0.390181764219697,0.734387084768795,NA
ofav36033,0.176387605293694,0.656215571337903,1.0655392936527,0.282187251047416,2.45113133652969,0.271699556745587,0.591032231013025,NA
ofav36152,-0.062674940955763,0.314621279431974,0.85813448527933,0.131529312615541,0.201123445784236,0.126934058514967,0.800645581444227,NA
ofav36589,0.265257155097338,1.97720386663352,-0.355130374661222,0.627202655491531,2.58331008598507,0.97357334140112,0.330496388758491,NA
ofav36955,0.0787564570534489,0.582626287315106,1.05502030853809,0.783043601566139,3.4287395373262,-1.71679321424816,0.422596789542309,NA
ofav37258,-0.0415167411877881,0.329461735075139,0.295994066346383,0.360450336455729,0.217864398259756,0.54575035560789,0.856812269743007,NA
ofav37683,1.11193971789258,0.548776942797564,0.678820512682691,0.817485440840994,0.419797334036026,0.144943148275011,0.760271231833872,NA
ofav39285,-0.0901490383394342,0.279633495848094,0.452131198965224,-0.169942693991994,0.168395921011207,0.631596472991736,0.971623524162285,NA
ofav39554,-0.174872736286879,0.193079167910359,0.38589619076494,-0.649416258085508,0.0823922811717924,0.67911707371687,0.979511287048507,NA
ofav39802,-0.0431949868569911,0.330715632692572,0.657001809343723,0.147434474956623,0.21823625176173,0.405754851386618,0.941567632339398,NA
ofav40192,-0.0661831540164012,0.302990215800245,0.274651300915763,0.126732662402893,0.191935889118772,0.647486363863014,0.865029740953648,NA
ofav42079,-0.113287243966646,0.257994772434051,0.60186781795017,-0.371514416769648,0.146306125008595,0.557487179968754,0.930644976297067,NA
ofav42669,0.0919968038002484,1.69623366382396,0.692511947318383,0.846749077590828,0.415050259089327,0.0866488574728368,0.710519507245267,NA
ofav42765,0.0765234480466934,1.68166151300537,1.06475831759912,0.380663982257921,0.399758383624264,0.0751451782024498,0.435807372957451,NA
ofav42895,-0.237393671925481,0.145506590033993,0.939962716778973,0.323255809855844,0.0303229547701915,-1.14907529329575,0.711796638828472,NA
ofav43056,0.149578860064363,5.04029679735381,1.11871894961375,-1.06638097581732,0.517468939013668,-0.473230592711561,9.05675168206301e-05,0.032341660256647
ofav43287,-0.0343983996443756,0.340370486973679,0.664897768653704,0.26839158929071,0.227632923088168,0.333471862222472,0.945603303183748,NA
ofav43920,1.45081076849294,0.845386976989883,0.411910083734309,0.166253774076953,3.15568339948736,0.927440899715687,0.349917319996166,NA
ofav44152,1.11925404173379,0.557682850795112,0.78158053056189,0.639948678181467,0.428781567593043,0.278535242257884,0.696365559091887,NA
ofav44403,0.271207633423136,4.69078681943586,0.814105239116457,0.269795060242955,0.636359990886102,-0.134200747486744,0.00290933640087943,0.216442505990426
ofav44968,-0.0352332385588554,0.337224012787578,0.497457082997267,0.266416992758551,0.225181832479574,0.483784191138918,0.95958816341605,NA
ofav45479,-0.0823105009431491,0.285636447874967,0.146430317961124,0.112656411966676,0.174951051808093,0.689844479552115,0.813049865356536,NA
ofav49457,-0.0650797524016884,0.305603701858125,0.472319156810624,0.000414933547675328,0.194095113236926,0.59119858450642,0.967611138577286,NA
ofav4967,0.0534929886864686,0.504879417916783,0.0925131571871918,1.12309252060643,1.48493576940955,0.0702988910613948,0.426765541710604,NA
ofav52725,-0.0547706918330397,0.323069941655475,0.57650041673108,0.686762881906482,0.209408338258111,-0.0970256595475352,0.986994615023422,NA
ofav54281,-0.0537226040141797,0.320467408041028,0.172866700723252,0.747441585251837,0.207903980564224,0.230192535485185,0.786232763509086,NA
ofav59919,0.0545482182821768,0.506764022801852,1.17863272286315,0.0497006435635432,1.48862112519778,0.0703050594243319,0.886272785977268,NA
ofav60863,2.39951297868428,0.680994828910401,1.07215680105118,0.134456124264442,0.538878238410576,0.301923194353725,0.183112366641168,NA
ofav61023,-0.31734040540536,0.0624120407895744,1.03797061972069,-1.20854270031697,-0.051824672001401,-0.199099453561504,0.50609316076668,NA
ofav61388,-0.291918674610016,0.201323298572366,-1.87095073523695,-1.90265663457779,2.77478358217761,1.31252487188838,0.339310386215215,NA
ofav64273,-0.0547319555392651,0.31565063756479,0.387122550221836,0.136800304438088,0.204232553665245,0.598177760329734,0.914996504458297,NA
ofav65879,-0.0360578979252391,1.563842530921,0.822729457288936,-0.857973140369654,0.28612230783915,0.76637993069526,0.54166468535062,NA
ofav65986,-0.161377489611836,0.212537750882028,0.780366665732598,-0.65047925920275,0.100056979883809,0.391556943755512,0.789329947033863,NA
ofav66333,0.155774095269756,2.69398900820256,1.15851288320377,0.0663436606864549,0.49782176088901,0.247243371888388,0.154739371676685,NA
ofav67052,-0.0468262203214279,0.32474875757735,0.487633239037058,0.144408041636849,0.212971981796566,0.542950298862304,0.963595563260458,NA
ofav67695,-0.0748117405323393,0.293748131078545,0.0234988906229172,0.331931608975708,0.182878356251923,0.640152001652863,0.749601198362292,NA
ofav69161,2.64794747645805,0.936496223574196,0.629939006217448,0.221527697406854,2.70942796331284,0.77631877566693,0.790130776695864,NA
ofav7024,-0.0285192045331478,0.344519604568686,0.410278487436637,0.464079977892264,0.232302480696945,0.415934081838377,0.903021472664031,NA
ofav70544,-0.0468262203214279,0.32474875757735,0.487633239037058,0.144408041636849,0.212971981796566,0.542950298862304,0.963595563260458,NA
ofav72382,-0.155301826005123,0.2095039473187,-0.0476922862950706,-0.228433719495521,0.0997634762058659,0.789697461818987,0.768229019383754,NA
ofav74588,-0.0329768329102469,0.342919831097688,0.50374391861068,0.626446515982284,0.229843010459335,0.151878361103894,0.943874016937295,NA
ofav7482,0.0827734977686007,0.562874462897221,1.33403598897638,-0.471586009309675,2.39016340138919,0.0544683605372516,0.818763895459446,NA
ofav75056,2.40598495924715,0.690660151937905,0.986252633094172,0.60589735119571,0.548470262530703,-0.0109809248222427,0.227701636630916,NA
ofav76920,0.0980632962139631,0.549536025573074,0.973791883163096,0.250879690696621,1.52799733044488,0.365988086036784,0.913692695443497,NA
ofav76936,-0.155301826005123,0.2095039473187,-0.0476922862950706,-0.228433719495521,0.0997634762058659,0.789697461818987,0.768229019383754,NA
ofav7947,-0.0661831540164012,0.302990215800245,0.274651300915763,0.126732662402893,0.191935889118772,0.647486363863014,0.865029740953648,NA
ofav79530,-0.0595366198231988,0.314662603104312,0.718696030130971,0.0044687244445239,0.202096404823042,0.393488155191385,0.890703421308263,NA
ofav7971,1.11551300895654,0.555086418397128,0.458607698961612,0.733229228791742,0.426543733386781,0.490209904904804,0.86479557901824,NA
ofav8026,4.26480991477609,0.695170098796431,0.632788317759236,0.0267175232067864,0.54038881526195,-0.713798377177863,0.00224152287025095,NA
ofav80758,-0.2881188351092,0.076370169009,0.0944834493250126,-1.09293053800168,-0.0332750119401327,0.750240444285739,0.897392477474448,NA
ofav83367,0.115064621360476,0.594299263491118,-0.400450406296301,1.06346818327293,2.40788003476503,0.490595184078094,0.138576855833663,NA
ofav89768,0.306689829528225,2.84391527375871,1.06010747133004,-0.0938280234360289,1.84598004053425,0.591709215475551,0.331654824213064,NA
ofav89974,1.82876457863914,0.568970962864287,0.4525549876899,1.16786839441232,0.431690421189718,-0.483791891016587,0.617412212354257,NA
ofav90584,1.86528279952352,0.622509141657463,0.934720683529283,0.789211860323078,0.485205777055468,-0.203213758775102,0.410737762493028,NA
ofav91562,-0.103083145543533,0.263933731834344,0.128482589274561,-0.0330510464404763,0.153528118834197,0.728882222461263,0.817594281752949,NA
ofav94848,1.87554312328671,0.64493614203898,0.63416894685564,0.316315319086083,0.508180373077711,0.730023968202616,0.520116129032353,NA
ofav99630,-0.0263727891022408,0.348109456237965,0.58335012364364,0.381588720564753,0.235458119466091,0.346873930206781,0.996742477324617,NA
ofav10105,-0.0166347906791692,0.359675901168935,0.423060534886306,0.385196881130912,0.24647453313151,0.572070304025271,0.887670713664317,NA
ofav103616,-0.0255632049703666,0.352411399390928,0.677086266406041,0.163200321042856,0.238709495023104,0.49830699874159,0.962442722638134,NA
ofav106286,-0.15552804593122,0.224615127694663,0.919199587106707,-0.660995852663405,0.110260876708066,0.32768964324023,0.717562965675022,NA
ofav112670,-0.0167826926818992,0.363881969401871,0.522341136520289,0.718992164329343,0.249370844831484,0.166258419285972,0.920827509321965,NA
ofav119158,-0.0221953897728853,0.359785597692932,0.686770618754363,0.64461393227643,0.244878497570274,0.0527528360464932,0.982699425872749,NA
ofav12325,-0.0446112797140647,0.334723825881717,0.80821471096671,0.016229658082839,0.220612657030324,0.410639063801472,0.866273232639953,NA
ofav12556,1.85372128686338,0.602915322916708,0.155852684465953,1.25468601704548,0.465424665073601,-0.0304084717521552,0.733965204724923,NA
ofav128517,-0.0051590847938765,0.374171693678827,0.608182239065675,0.491275026935987,0.260061826507835,0.367923253800382,0.979238395996211,NA
ofav13312,1.86773263727477,0.627481135026483,-0.0250397647405105,1.05469486752883,0.490279838767531,0.526607465724407,0.769417240169127,NA
ofav136410,-0.13955093583031,0.243475151513374,1.05139357627355,-0.420997221826752,0.128253665596017,0.0645242761230383,0.612554267532373,NA
ofav139679,-0.0051590847938765,0.374171693678827,0.608182239065675,0.491275026935987,0.260061826507835,0.367923253800382,0.979238395996211,NA
ofav14383,-0.0246635393194962,0.356271212117999,0.825427479336448,0.279979329157824,0.241678839565568,0.25739168828422,0.874281059022679,NA
ofav14544,1.81948756299149,0.545969877269177,1.28052950501455,0.519357091417698,0.408045460888479,-0.830354776821696,0.24439219942131,NA
ofav148141,-0.0181500784491601,0.361720336283146,0.759247615598509,0.284643921801746,0.247448136326631,0.350478931895288,0.920226639347488,NA
ofav14866,-0.0866891699133119,0.297610993581761,1.03465048548532,0.113014640793054,0.182006241479187,-0.131887821777283,0.677566300216367,NA
ofav152701,-0.107052131558383,0.269530020715353,-0.351176019230239,0.843352976801466,0.156246992251544,0.360243351186893,0.581403471326354,NA
ofav15362,0.400660710921994,2.1226986447062,0.602291908551314,0.547350209785277,3.21657901033043,0.752415655863111,0.385933004658523,NA
ofav15368,-0.049210385100171,0.331715881617802,0.29728808066712,0.891362784958315,0.217126061429357,0.0291003822657486,0.813418430289641,NA
ofav154866,-0.0968859213549078,0.28081737278651,0.768764025259934,-0.365683522399041,0.167197083660341,0.515096488092055,0.860031502947415,NA
ofav155442,-0.0991339778664761,0.279662264067869,0.83815384686974,-0.37221668933336,0.165713195589869,0.445085982960947,0.813829656678758,NA
ofav158,-0.0879211237199144,0.284967494727412,0.364154484122875,-0.17042924425514,0.172795551043014,0.750113276813273,0.904064349309141,NA
ofav159322,-0.0181500784491601,0.361720336283146,0.759247615598509,0.284643921801746,0.247448136326631,0.350478931895288,0.920226639347488,NA
ofav17224,-0.00690457692242896,0.373230028190402,0.615969063755056,0.574727403051859,0.258878354774468,0.271709009637,0.97531160134376,NA
ofav19969,3.13139249996756,0.74328774760973,0.675180187521961,0.969038788389956,0.595193601672752,-0.263987634414058,0.136281035202369,NA
ofav20016,-0.0772295836889088,0.296816896317612,0.467909256649638,-0.161403556165274,0.184296645993678,0.706105256113553,0.951845064447593,NA
ofav24075,1.11473417270646,0.550439094078761,0.94869551092806,0.125802706348164,0.421129724419416,0.5784853707135,0.600318900445714,NA
ofav24423,0.120310535098243,1.72599866159139,0.817930072887815,0.410666502266898,0.443656239405643,0.596899728710157,0.648747164592362,NA
ofav24826,0.132629096076538,0.584471116725002,0.594340032766516,0.546955763359085,1.55960563991352,0.690885354566716,0.625590902663819,NA
ofav25334,1.13124440266168,0.569490315397794,0.46799362594841,0.913244621590028,0.440143595952885,0.398345613469354,0.89779092583429,NA
ofav27439,-0.006397906980111,0.371847111065371,0.526927377784973,0.487363999350828,0.258063861150771,0.438645490114649,0.93209237366322,NA
ofav27505,0.138072630689246,0.590731811249047,0.71331208330027,0.767651465284083,1.56303913123039,0.399218990674029,0.679740172870938,NA
ofav27594,-0.145616208912531,0.223700800768359,-0.0391613262536406,-0.222740495027501,0.112603264501059,0.852695629522098,0.749810415870905,NA
